location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
-122.00  37.50   25.0, 0 14 228  8 2024,    282.7025,      9.7136,     15.3283,      0.2781,    131.4469,      0.9902,  62279.0262,      1.0893,      7.4609,    -23.1726,    127.2521,  282.7201,0.212344
 -46.63 -23.55  760.0, 0 16 299 10 2024,    273.1874,     11.7351,     90.1868,      0.5071,    689.1142,      0.8030,  80426.1400,      1.2636,     36.4392,    -11.1552,     19.0660,  274.4153,0.218988
 103.82   1.35   15.0, 0 11 202  7 2024,    297.7221,      3.3587,    150.0825,      0.2933,    625.8680,      0.8239,  74046.1324,      4.5586,      7.6410,     -4.1900,    173.3677,  300.1384,0.198409
  28.05 -26.20 1753.0, 0  9  46  2 2024,    241.4165,      3.7639,    353.2586,      0.9422,    381.7485,      0.2493,  84598.8654,      1.2386,     27.4629,     14.4568,     25.9174,  244.6231,0.242822
  28.05 -26.20 1753.0, 0  9  46  2 2024,    264.3546,     17.6845,    241.9930,      0.0779,    166.4956,      0.0225,  90217.7426,      4.5475,     84.0253,     28.1796,   -156.9132,  264.8296,0.226656
 151.21 -33.87   39.0, 0 10 135  5 2024,    250.9689,     13.0658,    219.4889,      0.3295,    258.4159,      0.0730,  72945.4672,      1.0912,     11.8788,    -36.8701,   -148.6130,  252.8035,0.236277
-122.00  37.50   25.0, 0 12  75  3 2024,    247.1889,     22.1045,    188.2701,      0.0532,    861.9787,      0.5969,  95188.7623,      2.6711,     13.0836,    -17.3700,     54.3736,  248.9248,0.239380
 139.69  35.69   40.0, 0 13 172  6 2024,    299.9871,     13.9699,     37.6279,      0.1791,    947.1215,      0.4642,  91879.6560,      2.2836,     41.4081,    -11.4656,    -82.5001,  303.1106,0.196032
-112.07  33.45  331.0, 0 15 105  4 2024,    314.3173,      9.9427,    102.0625,      0.3982,      4.0092,      0.1289, 101179.9603,      0.9314,     63.8223,    -23.6413,   -119.4784,  314.3173,0.187066
 151.21 -33.87   39.0, 0  9  46  2 2024,    304.8535,      5.3624,     53.7117,      0.0492,    501.3014,      0.0218, 100051.2536,      4.5129,     53.1290,      4.8583,    150.9583,  307.5394,0.192489
 139.69  35.69   40.0, 0 11 202  7 2024,    244.4919,      7.6435,    140.6252,      0.8419,    635.1276,      0.6864,  93667.5821,      3.6044,      8.7461,    -22.7358,   -111.3452,  247.0203,0.240904
-122.00  37.50   25.0, 0 11 202  7 2024,    298.5675,     20.7111,    227.9171,      0.4024,     41.8954,      0.1197,  69517.6379,      3.7060,     84.0170,     29.4716,     91.2743,  298.5675,0.199666
-112.07  33.45  331.0, 0  8 325 11 2024,    312.2960,     11.7188,     60.6817,      0.4459,    856.4815,      0.5419,  80382.0652,      1.6049,     74.3452,     43.6769,    -42.6858,  316.3605,0.185432
 -46.63 -23.55  760.0, 0 15 105  4 2024,    268.8661,     23.8042,    142.8870,      0.0960,    867.8374,      0.6234,  81048.6424,      3.2813,     32.8021,     -6.7974,     24.2580,  269.6770,0.222778
  28.05 -26.20 1753.0, 0  9  46  2 2024,    288.0768,      0.6648,     64.8803,      0.1062,     53.9240,      0.7901,  65139.2792,      2.6934,     59.8405,    -29.0543,   -137.1599,  288.3349,0.207852
 139.69  35.69   40.0, 0  9  46  2 2024,    290.5723,     14.0152,    218.1958,      0.7661,   1109.1787,      0.3602, 100995.8104,      4.0738,     51.8762,    -11.7595,    -15.5531,  296.3393,0.201449
-122.00  37.50   25.0, 0 10 135  5 2024,    248.5833,      6.6993,    299.2796,      0.3120,   1306.0821,      0.9712,  84129.7050,      4.9587,     17.5429,     -3.3587,     94.6586,  248.9738,0.239341
 151.21 -33.87   39.0, 0  9 266  9 2024,    285.5888,      2.0516,    253.2576,      0.0891,    480.5959,      0.1073,  91258.4051,      2.6576,     84.1980,     -8.5869,    118.5386,  285.5888,0.210049
-122.00  37.50   25.0, 0 12 355 12 2024,    255.9504,      4.7546,    236.1042,      0.1685,    938.1114,      0.2175,  63543.7003,      1.0702,      8.4395,     39.1384,    106.7579,  262.1144,0.228828
  -0.13  51.51   11.0, 0  6  15  1 2024,    255.0498,     11.7660,    232.1314,      0.8736,    409.7092,      0.4953,  81613.2020,      3.6897,      3.6738,    -12.4205,    140.4170,  255.0498,0.234480
  28.05 -26.20 1753.0, 0  8 325 11 2024,    286.6016,     13.9007,     26.0978,      0.5511,    725.8308,      0.3103,  67254.8064,      4.4661,      2.8698,     41.6686,    127.9365,  288.5573,0.207674
 151.21 -33.87   39.0, 0 16 299 10 2024,    314.4212,      0.9769,    127.3005,      0.2493,    384.1404,      0.2560,  77166.9477,      1.2027,     34.1766,    -43.6837,     56.7388,  320.2254,0.182340
 151.21 -33.87   39.0, 0  9 266  9 2024,    296.4789,     17.7351,     39.3477,      0.9065,    468.6774,      0.9211,  90452.4484,      2.8751,     55.6406,     -9.6083,     11.8241,  296.4789,0.201337
  -0.13  51.51   11.0, 0 12  75  3 2024,    297.0771,     24.9721,     89.4287,      0.0174,   1313.7236,      0.4698,  88851.5892,      1.0982,     39.0572,     27.7796,     14.6002,  302.3118,0.196671
  28.05 -26.20 1753.0, 0  9  46  2 2024,    249.2805,     10.3827,    183.4695,      0.7076,   1121.2645,      0.6022,  95256.3141,      1.8734,     59.9867,    -33.5690,     29.2309,  249.2805,0.239096
 139.69  35.69   40.0, 0 12  75  3 2024,    301.8014,     23.8383,      7.0857,      0.9645,   1326.2265,      0.4564,  67356.1952,      1.9763,     81.1868,     42.8924,    -33.1953,  304.2477,0.195122
-112.07  33.45  331.0, 0  6  15  1 2024,    239.8157,      1.5138,    120.9563,      0.8932,   1163.6051,      0.2955,  78120.6781,      0.9832,      8.9204,     18.4422,    -64.0857,  243.4885,0.243729
 -46.63 -23.55  760.0, 0 11 202  7 2024,    258.0042,     10.6053,    297.7984,      0.2381,   1222.9952,      0.8952,  73406.5738,      2.0414,     83.1932,     -0.1101,     -1.2796,  258.0042,0.232117
 103.82   1.35   15.0, 0 10 135  5 2024,    289.2765,      5.2894,    351.1309,      0.8059,    325.4413,      0.8188,  62320.3829,      2.8216,     86.9581,    -17.4170,    109.0545,  289.2765,0.207099
 151.21 -33.87   39.0, 0  6  15  1 2024,    270.5315,      0.6344,     89.8730,      0.1959,   1143.2835,      0.4939,  67419.1448,      3.2679,     15.4943,      8.5643,    -83.1536,  278.5368,0.215691
  28.05 -26.20 1753.0, 0  9  46  2 2024,    284.1835,      6.2976,    257.9434,      0.8277,     49.2413,      0.5764,  77903.2254,      4.8112,     17.4633,    -37.7742,   -131.2433,  284.4258,0.210979
 151.21 -33.87   39.0, 0  9  46  2 2024,    267.1907,     10.6612,    165.0113,      0.9756,   1248.7156,      0.7770,  89550.3450,      3.6855,     46.3666,    -39.7949,    110.7143,  267.3569,0.224635
 139.69  35.69   40.0, 0 13 172  6 2024,    316.2794,     13.8658,    322.4898,      0.4432,     43.3309,      0.1113,  81234.1446,      0.9502,     78.4307,     11.3608,      9.9001,  316.5214,0.185303
 139.69  35.69   40.0, 0 14 228  8 2024,    275.7472,      3.2613,    236.8285,      0.6591,   1018.1924,      0.7445,  92189.1564,      1.4131,     51.8639,     43.3982,    -94.1179,  276.2906,0.217488
  28.05 -26.20 1753.0, 0 10 135  5 2024,    273.5504,      0.9349,    220.3070,      0.6209,    223.0216,      0.1413,  70724.1351,      4.0780,     80.4243,      0.8851,    -75.3353,  275.7664,0.217907
  28.05 -26.20 1753.0, 0 14 228  8 2024,    254.9937,     22.5281,    132.0749,      0.7735,     11.6552,      0.8040,  80692.7531,      1.5596,     54.5654,     31.0607,    -62.0927,  254.9937,0.234525
-112.07  33.45  331.0, 0 12 355 12 2024,    253.3239,     15.5407,    105.1504,      0.5261,   1310.8906,      0.7645,  88043.8884,      2.9756,     89.7986,     41.2149,    131.8745,  253.3239,0.235861
 151.21 -33.87   39.0, 0 15 105  4 2024,    306.5255,     12.6652,    149.8431,      0.1275,    919.0641,      0.5846,  77750.4288,      1.7141,     48.1716,    -18.6773,    -60.2739,  306.5255,0.193300
  28.05 -26.20 1753.0, 0 16 299 10 2024,    283.7756,     16.9761,    292.2912,      0.7613,     33.1912,      0.6649,  88930.4318,      2.9151,     68.2319,     38.6902,    116.3930,  283.8392,0.211449
  -0.13  51.51   11.0, 0 13 172  6 2024,    236.7178,     18.9848,     99.7645,      0.2446,    813.6329,      0.8291,  93229.8147,      2.3061,     33.9113,    -26.6774,   -152.6376,  237.1343,0.248813
-122.00  37.50   25.0, 0  8 325 11 2024,    286.2619,     17.3930,      2.9816,      0.7397,    289.9830,      0.9839,  67243.1050,      3.7396,     30.9111,    -15.7019,    -65.6783,  286.2847,0.209492
-122.00  37.50   25.0, 0 13 172  6 2024,    270.5272,     13.2278,     39.6444,      0.5645,    225.6730,      0.7597,  60427.2002,      2.2368,     38.4683,    -27.6453,     28.6274,  271.0255,0.221700
 139.69  35.69   40.0, 0 12  75  3 2024,    240.3943,     11.4018,    160.2352,      0.9721,    167.6727,      0.7308,  84525.9370,      1.8836,     54.6670,      9.2569,    116.6271,  240.5266,0.246099
-122.00  37.50   25.0, 0 10 135  5 2024,    244.0907,      9.1424,     73.9488,      0.2079,    991.9308,      0.1106,  95086.0585,      3.4912,     75.4174,      5.6805,    -91.4682,  251.6228,0.237222
 -46.63 -23.55  760.0, 0  9 266  9 2024,    317.0200,      5.0383,     43.9971,      0.1323,    918.9865,      0.0633,  97395.8161,      4.2737,     48.9271,     -7.5799,    -56.6425,  330.2116,0.174351
 103.82   1.35   15.0, 0 13 172  6 2024,    270.3406,      6.2789,     63.4583,      0.7086,    367.2043,      0.5608,  87002.5791,      3.3755,     50.0903,    -11.8255,     -2.6907,  271.0771,0.221658
  55.30  25.20    5.0, 0 14 228  8 2024,    258.2105,     14.3918,    320.5585,      0.9340,    621.6827,      0.3514,  64079.7406,      2.8231,     78.4269,     -9.2030,   -140.1205,  258.2105,0.231952
-122.00  37.50   25.0, 0 14 228  8 2024,    310.2727,     17.7825,     48.4167,      0.2292,    358.1155,      0.6478,  94017.7383,      3.9989,     15.6561,     14.8172,   -121.9941,  310.8817,0.189815
 103.82   1.35   15.0, 0 10 135  5 2024,    301.2447,      2.9949,     90.2892,      0.7854,    357.5721,      0.6042,  61150.5189,      4.3463,     58.4814,      4.5271,     90.0211,  301.3440,0.197445
  -0.13  51.51   11.0, 0 14 228  8 2024,    252.5137,     14.0619,    115.2892,      0.4939,    684.0534,      0.1959, 101169.3867,      1.3418,     39.8621,     15.8177,   -139.4769,  253.1142,0.236029
 139.69  35.69   40.0, 0  8 325 11 2024,    296.5012,     14.5603,    310.6104,      0.1377,    673.4628,      0.2484,  67899.5621,      3.4765,     46.9548,    -10.5185,    115.3396,  296.5012,0.201319
  -0.13  51.51   11.0, 0 13 172  6 2024,    263.2420,      0.6457,    210.0853,      0.8418,     35.7006,      0.3333,  71575.2507,      2.8140,      2.6087,    -42.7033,    131.1348,  263.6993,0.227561
  -0.13  51.51   11.0, 0 15 105  4 2024,    259.4794,      7.7915,    260.3288,      0.0110,    706.9597,      0.0344,  98495.2990,      1.0414,     59.9882,     37.0502,    -32.9631,  262.4784,0.228537
 151.21 -33.87   39.0, 0  6  15  1 2024,    293.5178,     22.9775,    113.6818,      0.2528,   1135.4016,      0.5666,  80920.8787,      1.5626,      8.1683,     24.0117,    -29.6196,  294.6551,0.202796
  -0.13  51.51   11.0, 0  9  46  2 2024,    259.8802,     23.9840,    350.0623,      0.8526,     65.4272,      0.9887,  95116.4915,      4.2668,     50.0032,    -16.5385,    -95.1280,  259.8828,0.230614
-112.07  33.45  331.0, 0 12  75  3 2024,    321.9688,     22.5089,    296.5809,      0.8317,    692.7944,      0.7186,  94953.8911,      4.0136,     86.4596,    -34.5888,   -166.0785,  321.9688,0.180945
  28.05 -26.20 1753.0, 0  9  46  2 2024,    259.6673,     19.7809,    255.9976,      0.0325,    578.5248,      0.1452,  86539.1677,      4.4966,     58.1567,     -2.8092,    106.1348,  259.6673,0.230786
-112.07  33.45  331.0, 0 14 228  8 2024,    295.4732,     14.0863,    215.7242,      0.7476,   1357.8026,      0.8474,  90252.4056,      1.0016,     59.7908,     33.4367,   -143.9669,  295.4732,0.202141
-122.00  37.50   25.0, 0 11 202  7 2024,    283.5901,     19.2167,    188.4448,      0.6309,   1126.7980,      0.2457,  79806.2182,      4.3217,     25.2035,    -35.3090,    -23.9994,  288.6082,0.207633
 151.21 -33.87   39.0, 0  6  15  1 2024,    311.2621,     20.6115,    325.9966,      0.6720,    878.5529,      0.4147,  75175.0815,      0.8380,     68.9893,     44.8345,   -100.9508,  314.9647,0.186548
  28.05 -26.20 1753.0, 0 12  75  3 2024,    296.9456,     16.1888,    316.8722,      0.6891,   1344.6257,      0.1976,  68656.7100,      0.9219,     67.9684,     40.4281,   -100.7243,  301.5403,0.197288
 -87.63  41.88  181.0, 0 15 105  4 2024,    262.7965,      9.1996,    150.6902,      0.4886,   1313.6975,      0.5850,  95830.6530,      0.9751,     54.4239,    -27.6693,     93.6686,  271.0652,0.221668
 139.69  35.69   40.0, 0  9 266  9 2024,    314.8883,      2.9749,    206.1073,      0.0037,    519.9461,      0.3063,  70418.2464,      0.5769,      2.0962,     -1.1744,   -120.0960,  321.4579,0.181354
-112.07  33.45  331.0, 0 11 202  7 2024,    321.1211,     15.4467,     37.6593,      0.1036,    557.2599,      0.6598,  76846.0562,      3.6416,     72.8742,      5.8516,     56.6422,  321.4589,0.181353
-122.00  37.50   25.0, 0 13 172  6 2024,    259.3014,     18.4257,    195.9867,      0.7047,    262.8526,      0.2118,  89605.6531,      2.8019,     57.2855,     -1.5327,      9.1329,  260.4088,0.230193
  55.30  25.20    5.0, 0 11 202  7 2024,    322.3000,     20.6122,    312.4502,      0.3971,    725.0897,      0.5929,  65483.1491,      4.1190,     31.3876,     12.1726,     78.2263,  323.7598,0.179512
 151.21 -33.87   39.0, 0  6  15  1 2024,    274.2812,      0.1632,    293.3074,      0.6172,    367.7891,      0.3546,  73657.3525,      3.7258,      5.5117,     15.8829,     56.1907,  275.3533,0.218237
 -87.63  41.88  181.0, 0 12 355 12 2024,    294.5857,     19.7463,     71.9726,      0.6909,    781.4525,      0.6433,  87365.2606,      3.4918,     44.4761,     13.5240,    160.8464,  294.5857,0.202851
  55.30  25.20    5.0, 0 10 135  5 2024,    291.5269,      3.7659,     74.1223,      0.4151,    503.5549,      0.8012,  78018.3411,      2.5475,     88.1184,     44.1124,    169.7221,  291.5269,0.205298
  55.30  25.20    5.0, 0 10 135  5 2024,    260.9568,     21.9752,     72.7151,      0.9586,    880.8477,      0.1938,  88854.2778,      3.3887,     56.2109,     34.7585,   -154.7411,  263.1999,0.227960
 -87.63  41.88  181.0, 0 10 135  5 2024,    290.8735,     10.0435,    109.8800,      0.5000,    720.5432,      0.9280,  71603.3192,      3.5610,      3.3742,      3.1006,     14.7497,  291.4193,0.205385
  55.30  25.20    5.0, 0 11 202  7 2024,    239.6932,      2.4718,    359.4261,      0.6557,   1067.2560,      0.3598,  89446.4705,      4.7632,     17.4283,    -40.4326,    159.7501,  250.7131,0.237950
 103.82   1.35   15.0, 0  9  46  2 2024,    263.0682,      3.1241,    271.0625,      0.7564,    723.6200,      0.9602,  99556.1973,      2.5274,     18.3102,    -14.3795,    -52.9996,  263.6379,0.227610
  55.30  25.20    5.0, 0 12 355 12 2024,    268.7782,     22.8635,     19.4971,      0.7155,     69.0909,      0.0412,  84437.4480,      0.8742,     71.6412,    -35.0651,      0.5530,  269.2767,0.223099
 103.82   1.35   15.0, 0 10 135  5 2024,    263.0756,     14.7849,    164.6076,      0.1167,    217.1188,      0.0147,  74541.8331,      4.6384,     89.4104,     19.5431,    177.3346,  263.5967,0.227643
-122.00  37.50   25.0, 0 11 202  7 2024,    266.0183,      2.2202,    135.3449,      0.3184,    126.3989,      0.8356,  95454.2893,      4.6623,     28.5646,    -43.4536,   -136.2514,  266.3259,0.225459
-112.07  33.45  331.0, 0  8 325 11 2024,    261.1721,     19.7479,    106.5946,      0.7921,    258.8659,      0.0610,  62448.2044,      0.6559,     34.8962,      0.8126,    -98.9638,  262.8450,0.228244
 -46.63 -23.55  760.0, 0  8 325 11 2024,    321.7148,      3.8128,     83.8314,      0.1154,    182.7056,      0.3442,  68879.4018,      3.6367,     11.6438,    -33.4190,   -179.7234,  322.9241,0.180181
 151.21 -33.87   39.0, 0  8 325 11 2024,    286.9047,     22.0324,     69.3842,      0.4034,    688.1178,      0.4226,  90375.2051,      0.8805,     54.6229,     27.7540,    166.2041,  287.4859,0.208531
 -46.63 -23.55  760.0, 0  9  46  2 2024,    296.0143,     16.2953,    232.2165,      0.5341,   1152.5844,      0.6582,  73298.6576,      2.8302,     51.3412,    -16.8278,     90.1854,  296.0143,0.201709
 -87.63  41.88  181.0, 0  8 325 11 2024,    248.4967,     22.5566,    339.4910,      0.2977,    349.5328,      0.9869,  74780.7521,      3.7758,     69.6692,     14.7294,     59.1559,  248.4967,0.239723
  -0.13  51.51   11.0, 0 14 228  8 2024,    246.3607,     14.6711,      1.2166,      0.7498,    322.3439,      0.2409,  94225.9727,      0.5890,     16.1474,     41.4201,   -130.7878,  247.6940,0.240365
 139.69  35.69   40.0, 0 12  75  3 2024,    251.0673,     10.3741,     81.0792,      0.3163,   1112.3959,      0.6919,  85918.6458,      2.1751,     14.2586,     17.2986,    -73.5280,  254.5684,0.234865
  -0.13  51.51   11.0, 0  9 266  9 2024,    300.9581,      8.4827,    209.8559,      0.8415,   1315.1905,      0.3167,  60512.4275,      4.6511,     13.0037,     13.9510,   -115.6443,  307.3347,0.192652
-112.07  33.45  331.0, 0 12 355 12 2024,    296.6412,     17.3714,    323.6503,      0.2336,    124.5100,      0.0663, 100902.3601,      3.9522,     18.0466,    -30.4579,    -59.9787,  297.1667,0.200787
-122.00  37.50   25.0, 0 10 135  5 2024,    241.4126,     18.2721,    275.5118,      0.2068,    820.5141,      0.7675,  82654.2008,      2.5713,     24.1579,     -6.6175,    -81.3845,  242.8210,0.244263
  55.30  25.20    5.0, 0 12  75  3 2024,    298.6997,     15.3620,    107.6780,      0.2457,    190.1069,      0.3824,  80028.2812,      3.1638,     85.1978,    -24.4528,     73.1002,  298.9007,0.199399
 103.82   1.35   15.0, 0 13 172  6 2024,    248.4008,     18.0043,    234.1960,      0.1600,    800.9900,      0.9575,  75749.7755,      4.4187,     30.2148,    -44.1686,    -13.6875,  248.5019,0.239718
 139.69  35.69   40.0, 0 14 228  8 2024,    262.6046,      6.0644,    188.3007,      0.9232,   1191.2276,      0.5485,  84526.8999,      3.0054,     39.6197,     29.3888,      6.6632,  269.4975,0.222922
  28.05 -26.20 1753.0, 0 11 202  7 2024,    319.8330,     20.5347,     57.8882,      0.9340,    665.3103,      0.6015,  79311.0320,      4.9804,     50.3406,     37.0708,    116.1311,  320.5779,0.182058
 103.82   1.35   15.0, 0 16 299 10 2024,    278.6623,      9.9648,    240.9297,      0.9781,   1282.8117,      0.1709,  75565.5810,      0.6962,     21.8840,     43.0941,    -41.6609,  283.2585,0.211913
 139.69  35.69   40.0, 0 15 105  4 2024,    309.0982,     11.3212,    343.0434,      0.8167,    325.6403,      0.6543,  73361.9335,      2.6469,      4.4113,     29.8007,    -72.2600,  309.8262,0.190659
 139.69  35.69   40.0, 0 15 105  4 2024,    247.3024,      3.5835,    206.3340,      0.6238,    879.2835,      0.2161,  86434.1692,      3.0010,     73.2020,    -18.1555,   -150.2574,  247.3024,0.240678
  55.30  25.20    5.0, 0 13 172  6 2024,    241.0873,     20.5622,    251.3250,      0.0789,    151.9378,      0.5458,  92610.3734,      1.0745,     47.8528,     17.7142,    -50.3913,  241.4300,0.245376
 -87.63  41.88  181.0, 0 14 228  8 2024,    298.8593,     16.2008,    137.1577,      0.9514,   1182.3350,      0.0453,  98908.2037,      3.9839,     79.6852,    -16.2125,    -45.8764,  299.4489,0.198961
  55.30  25.20    5.0, 0  6  15  1 2024,    246.6764,     12.2624,    317.0713,      0.8497,    974.1570,      0.8873,  60610.3114,      1.4845,     62.3958,      3.0660,    -96.9853,  247.8544,0.240236
  -0.13  51.51   11.0, 0  8 325 11 2024,    285.7260,     11.3602,     82.2447,      0.1807,   1300.9676,      0.7860,  91669.6349,      1.5011,     39.6990,     -6.2875,     59.6529,  285.7260,0.209939
 139.69  35.69   40.0, 0 16 299 10 2024,    289.7689,     23.0526,    302.2055,      0.0971,   1086.9636,      0.3851,  92173.1743,      3.9810,     71.6933,     35.6840,    152.3812,  289.9519,0.206558
 103.82   1.35   15.0, 0 12 355 12 2024,    285.8308,      6.8658,    219.5148,      0.9162,    935.5429,      0.5794,  83982.3895,      4.2857,     88.2963,    -37.2685,   -115.2544,  285.8308,0.209855
 -46.63 -23.55  760.0, 0  8 325 11 2024,    235.5193,     19.7233,    244.9407,      0.1348,    422.1158,      0.9358,  99775.6598,      3.4344,      9.2121,     -6.8568,   -132.5633,  235.6352,0.250012
-112.07  33.45  331.0, 0 10 135  5 2024,    301.1940,      9.1214,     51.6307,      0.2580,   1281.8629,      0.4169,  62670.7968,      1.8309,      5.1032,    -22.4462,     61.6853,  310.6589,0.189993
 103.82   1.35   15.0, 0 12 355 12 2024,    319.3867,      3.5525,     97.6926,      0.0056,   1097.2995,      0.7854,  96416.5612,      1.2230,     61.2346,    -31.4474,    141.3678,  320.2298,0.182336
 151.21 -33.87   39.0, 0  9  46  2 2024,    311.2508,     24.0452,    234.0310,      0.5103,   1192.0973,      0.4036,  93461.5669,      4.4729,     51.1962,      5.2026,   -166.7672,  314.3125,0.187070
 139.69  35.69   40.0, 0 11 202  7 2024,    311.8490,      3.4712,      4.1523,      0.8994,    208.8239,      0.8273,  89797.7748,      4.0097,      6.8063,     -4.3615,    -10.1124,  312.6592,0.188393
-112.07  33.45  331.0, 0 15 105  4 2024,    247.8969,     14.3071,    333.3977,      0.9700,   1053.7086,      0.0393,  95377.8658,      4.4843,      1.0811,    -21.5605,    164.7945,  253.6409,0.235607
-112.07  33.45  331.0, 0  9 266  9 2024,    304.2876,     24.2669,    279.6989,      0.5784,    758.0544,      0.5268,  62723.3667,      3.9286,     49.0504,     25.7248,    -83.7203,  306.1209,0.193623
-122.00  37.50   25.0, 0 12 355 12 2024,    287.6563,     15.1288,    254.1364,      0.4982,   1333.3626,      0.0742,  79781.7664,      3.3840,     46.7849,     33.9833,     70.2185,  292.7482,0.204321
 -46.63 -23.55  760.0, 0 10 135  5 2024,    307.2972,     15.8279,    135.9109,      0.4609,    698.0217,      0.1725,  70030.7987,      1.9304,     37.8328,     26.6406,    138.5438,  310.5480,0.190082
  28.05 -26.20 1753.0, 0 10 135  5 2024,    250.9862,      4.8982,    353.7154,      0.9231,     48.3804,      0.1271,  98688.4643,      1.1583,     47.2306,     10.8382,    -78.0462,  251.6167,0.237227
 -87.63  41.88  181.0, 0 15 105  4 2024,    287.5045,     11.1047,    230.2605,      0.8855,    382.1240,      0.3084,  68403.4809,      4.7225,     34.7125,    -32.6447,     54.4717,  289.9832,0.206533
-112.07  33.45  331.0, 0 10 135  5 2024,    237.8045,     18.5112,    141.0954,      0.8765,    827.4920,      0.8782,  84734.4785,      1.1574,     27.9229,    -23.4057,     79.7502,  238.3505,0.247840
 -87.63  41.88  181.0, 0 10 135  5 2024,    292.5751,      0.7235,    258.6037,      0.9064,   1234.9735,      0.9875,  60357.9445,      2.2777,      0.8775,     42.4433,     51.8309,  292.8780,0.204218
 103.82   1.35   15.0, 0 12  75  3 2024,    303.6823,      0.3395,     87.5695,      0.5385,    415.4629,      0.0487,  87633.8421,      0.5427,      7.7355,     10.7300,    -14.9199,  318.1786,0.183977
 103.82   1.35   15.0, 0  6  15  1 2024,    320.1806,     22.4185,    134.7308,      0.4161,    408.4869,      0.5123,  63144.9885,      2.2349,     17.4705,    -28.0581,    -52.0698,  320.5566,0.182075
  55.30  25.20    5.0, 0  8 325 11 2024,    249.3118,     21.5479,     88.5324,      0.9028,   1344.5439,      0.5071,  74302.5084,      1.9179,     78.5527,     43.5234,    -13.4550,  252.0113,0.236911
 -46.63 -23.55  760.0, 0  9  46  2 2024,    309.7270,      5.5933,    343.0067,      0.2213,    715.0317,      0.2293,  96823.5262,      1.6090,     54.9788,     43.0177,     44.3081,  309.7270,0.190738
-122.00  37.50   25.0, 0 13 172  6 2024,    278.5261,      9.3670,    101.2130,      0.7775,    760.4225,      0.8167,  90651.3321,      4.9052,     59.0616,    -32.7580,     75.1708,  279.6518,0.214799
  28.05 -26.20 1753.0, 0  6  15  1 2024,    277.9682,     12.1866,    115.2979,      0.5370,    646.6373,      0.9209,  82056.4643,      1.0900,     68.4400,     -8.7239,    142.0625,  277.9682,0.216145
 -46.63 -23.55  760.0, 0  6  15  1 2024,    286.4633,      6.3149,    184.8670,      0.3336,    890.2647,      0.3085,  95238.8961,      3.2231,     45.1256,     44.3097,    -61.1695,  292.4800,0.204536
 151.21 -33.87   39.0, 0  8 325 11 2024,    271.8440,     19.2786,     65.2522,      0.1479,    114.5628,      0.7688,  90930.7133,      4.6164,     20.0720,     23.2271,     76.7225,  271.8925,0.221006
  -0.13  51.51   11.0, 0  9  46  2 2024,    317.9837,      2.8560,     82.7839,      0.1087,      8.5054,      0.9537,  93933.6123,      4.4266,      5.4758,    -39.8983,    156.1690,  317.9849,0.184132
 -46.63 -23.55  760.0, 0 11 202  7 2024,    264.4871,     19.2943,    194.3991,      0.1757,    759.1428,      0.9888,  92641.8348,      4.5946,     84.0564,      7.0044,   -120.6870,  264.5244,0.226900
  55.30  25.20    5.0, 0 14 228  8 2024,    280.9113,      4.2383,    188.4127,      0.8732,   1289.3192,      0.8118,  68775.0189,      0.6063,     67.0740,    -37.2325,    133.4093,  283.9538,0.211357
 -46.63 -23.55  760.0, 0  6  15  1 2024,    257.8142,     20.6667,    348.7977,      0.0318,    169.7021,      0.2560,  60783.2697,      2.8381,     39.2735,      5.9519,   -135.2685,  258.1270,0.232018
-112.07  33.45  331.0, 0  8 325 11 2024,    281.8941,     24.7290,    329.8923,      0.4206,    995.3402,      0.6451,  83794.2957,      3.5585,     24.6024,     -9.1997,    178.9012,  281.8941,0.213005
-112.07  33.45  331.0, 0 12 355 12 2024,    310.0066,     12.9397,     22.3834,      0.0139,   1076.1258,      0.4227,  80538.3643,      3.4920,     84.1568,     42.6996,     84.9614,  310.6284,0.190017
  55.30  25.20    5.0, 0  6  15  1 2024,    284.5853,     22.2646,    121.4862,      0.7352,   1096.6564,      0.8318,  79384.6978,      1.1321,     22.6760,     41.9783,    -88.3694,  285.0691,0.210465
-112.07  33.45  331.0, 0  8 325 11 2024,    247.9148,     15.1211,    169.1769,      0.7762,    847.0194,      0.1512,  93434.2220,      2.3463,     42.9558,    -35.7785,     54.7896,  247.9148,0.240188
 -87.63  41.88  181.0, 0  6  15  1 2024,    259.4585,      8.9491,    185.5730,      0.0078,    965.7236,      0.5665,  96957.4675,      1.5108,     86.8701,    -36.0040,     44.1222,  259.4585,0.230953
  -0.13  51.51   11.0, 0 11 202  7 2024,    306.8069,      2.3091,     49.3574,      0.7143,   1087.9150,      0.4075,  79717.9563,      0.6989,      2.3975,     20.9485,    129.7759,  322.7242,0.180341
 139.69  35.69   40.0, 0 10 135  5 2024,    285.4484,     10.2868,    305.6873,      0.0915,    523.4009,      0.9478,  78442.1826,      4.4006,     17.3640,     -7.6711,    -54.1854,  285.7715,0.209903
 139.69  35.69   40.0, 0  9 266  9 2024,    311.9113,     11.2141,    213.4035,      0.3894,    812.8555,      0.0190,  76553.4557,      1.9454,     39.1400,    -30.3277,    120.1226,  311.9113,0.188991
